Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,77082,,Cheyenne County,Active,Rural Reporter,St. Francis,KS,2010,,,,,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,19943
2017,77083,,"Multi Community Diversified Services, Inc.",Active,Rural Reporter,McPherson,KS,2010,,,,,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,138125
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,11985572,6090142,7509767,7597796,7957100,7749445
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,CR,DO,Operating,,,,,,,,,,,,,,,,,,16567863,21609635,19839534,20517540,20041804,35734295,43094542,39332755,45231732,34438729
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,DR,DO,Operating,1056675,1293969,1880918,2237557,2599366,2869235,4305783,5050119,6959852,7274163,8331312,11121750,10745281,10310372,9323231,9889428,12418537,13287931,13664009,13186570,14754318,11334224,13873641,16573255,16531440,12945266,14050516
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,DR,PT,Operating,464803,563772,681078,729795,807714,1021328,666035,924696,1300433,2426928,3503255,4825895,4347549,4610599,6304888,6465593,4984894,5672473,5572082,5381578,5585173,5845939,5300631,4765877,4525979,3675836,3800831
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,87578,106125,0,,0,,,
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,LR,DO,Operating,,,,,,,,,1252358,7359693,11207666,22410428,19926357,20013185,20703109,23131704,26190914,27382554,29013751,28006024,34821026,42177868,45452097,51621346,54377988,67203390,64680283
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,MB,DO,Operating,36936940,41029713,44436543,46450437,48911596,53703148,59476402,61821758,66042685,75146628,83827805,83412861,83820375,87535751,89922329,94016983,103274649,108471615,109278877,106093467,107815451,105703162,106505381,107101506,107808114,127840614,128771907
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,1119338,820758,705071,696438,822371,773552
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,RB,DO,Building,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,VP,DO,Operating,,,,,,,,,,,,766654,2316949,2179796,2777004,3320527,4181074,4802612,3798744,3883390,3786801,3831356,4809671,3675858,3393526,3293814,3469358
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,1021243,Existing 2017,VP,PT,Discontinued,,,,0,320662,315022,374780,459206,559706,557181,614163,,,,,,,,,,0,0,,0,,,
2017,80002,8002,Su Tran LLC dba: Sioux Area Metro(SAM),Active,Full Reporter,Sioux Falls,SD,2010,"Sioux Falls, SD",212,64,156777,Existing 2017,DR,DO,Operating,709065,763254,934974,1024578,1135319,1225771,1235271,1314583,1474504,1606239,1673120,1877343,1950873,2093250,2227923,,,3110797,3017807,3455552,3472367,3697601,3765387,3751509,3623649,3570132,3631885
2017,80002,8002,Su Tran LLC dba: Sioux Area Metro(SAM),Active,Full Reporter,Sioux Falls,SD,2010,"Sioux Falls, SD",212,64,156777,Existing 2017,DR,PT,Discontinued,,,128000,173599,166982,131085,135755,154657,105302,95408,84185,,,,,2460212,2663078,,,,0,0,,0,,,
2017,80002,8002,Su Tran LLC dba: Sioux Area Metro(SAM),Active,Full Reporter,Sioux Falls,SD,2010,"Sioux Falls, SD",212,64,156777,Existing 2017,MB,DO,Operating,1598266,1636006,1349005,1488268,1490079,1409665,1589863,1698178,1835230,2165053,2393488,2415139,2590289,2679970,2788773,,,3820893,3408020,3678673,3740926,4014324,4024082,4234877,4436811,4462489,4543786
2017,80002,8002,Su Tran LLC dba: Sioux Area Metro(SAM),Active,Full Reporter,Sioux Falls,SD,2010,"Sioux Falls, SD",212,64,156777,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,3029440,3239379,,,,0,0,,0,,,
2017,80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit(MATBUS)",Active,Full Reporter,Fargo,ND,2010,"Fargo, ND-MN",194,70,176676,Existing 2017,DR,PT,Operating,136956,172315,171592,166679,176558,,,253268,272758,350727,378326,420020,469910,536571,549980,694082,948961,0,1177994,1232983,1226319,1246802,1366465,1425880,1260234,1326546,1318164
2017,80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit(MATBUS)",Active,Full Reporter,Fargo,ND,2010,"Fargo, ND-MN",194,70,176676,Existing 2017,MB,DO,Discontinued,1056455,1052027,1023052,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit(MATBUS)",Active,Full Reporter,Fargo,ND,2010,"Fargo, ND-MN",194,70,176676,Existing 2017,MB,PT,Operating,,,,1078068,1062682,,,1178046,1315570,1645571,1463337,1559534,1644093,1919146,2011546,2369512,3013650,0,3858394,4194088,4422374,4984135,5631208,5706256,5748174,5610710,5977998
2017,80004,8004,Billings Metropolitan Transit(Billings MET Transit ),Active,Full Reporter,Billings,MT,2010,"Billings, MT",273,53,114773,Existing 2017,DR,DO,Operating,,,,,,,,546214,539723,574619,617798,692893,716724,820199,859612,925263,993065,1013637,1162133,1166231,1190711,1251769,1254115,1302846,1253986,1260090,1311220
2017,80004,8004,Billings Metropolitan Transit(Billings MET Transit ),Active,Full Reporter,Billings,MT,2010,"Billings, MT",273,53,114773,Existing 2017,DR,PT,Discontinued,43545,49792,54167,51500,84337,147023,175670,,,,,,,,,,,,,,0,0,,0,,,
2017,80004,8004,Billings Metropolitan Transit(Billings MET Transit ),Active,Full Reporter,Billings,MT,2010,"Billings, MT",273,53,114773,Existing 2017,MB,DO,Operating,1506978,1491856,1625121,1671160,1727609,1860330,1899441,1833140,2045406,2204537,2378111,2585259,2589190,2685681,2833768,2849709,3080252,3193881,3255724,3173313,3411126,3572582,3665245,3847896,3982010,3578127,3497440
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,559409,Existing 2017,DR,PT,Operating,307040,341466,457344,923477,1173041,1309123,1381604,1426009,1325130,1397685,1457744,1401204,1498125,1598477,1381441,3287214,4641757,4463833,4662637,5127521,5436865,5529108,5264651,6194974,5931415,5885338,6110371
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,559409,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,168800,195050,253498
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,559409,Existing 2017,MB,DO,Discontinued,5058482,5178392,5208788,5215522,5729197,6012995,6384549,7020983,6748834,7023773,7397067,7458200,7805694,8134646,,,,,,,0,0,,0,,,
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,559409,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,10079950,17473359,19205647,20484592,17277840,11004433,11164142,10887734,9737624,11140822,11508698,13095543,13701271
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,559409,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,490786,516541,724554,736711,741750,696639,684192,572976,571652
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,2374203,Existing 2017,CR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,0,,0,,46714223,39236112
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,2374203,Existing 2017,DR,DO,Discontinued,351935,363438,383898,576048,422034,632716,689537,704663,799526,916502,982114,1002844,1017932,970776,1102296,962883,936835,1125298,1131321,1119700,1035918,958394,954912,981127,,,
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,2374203,Existing 2017,DR,PT,Operating,1372318,1499830,1657773,2158418,4907845,7261611,466589,768171,7115951,5033603,430584,19946688,21296827,23420349,26840363,31526138,36048705,38188483,35996701,37399142,42236193,45480374,45973183,47108561,45568660,45378697,52834110
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,2374203,Existing 2017,LR,DO,Operating,,,,3678803,5629056,6439662,7423969,8017685,7951384,11180126,15134930,18983692,20068211,21689060,26834556,34864493,40500432,41677168,51000043,71424851,63248505,68454319,87140504,102187772,111045122,104625498,115181118
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,2374203,Existing 2017,MB,DO,Operating,93659320,97407595,105637744,107175135,111181465,113934763,121592647,133339596,140988221,170358487,166728558,163236290,164996204,160164590,165760677,173884152,187985172,205295005,207495011,196933121,200355169,214832061,223013679,236350033,226947935,237381105,242441480
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,2374203,Existing 2017,MB,PT,Operating,13524156,15651326,18350115,22718427,29179995,30446823,30608529,8788666,12309818,23631872,39396133,48206781,52443492,60948449,73572436,77368202,78087528,86793987,88021455,85388737,87243196,86836986,90089342,90679994,87695768,86850423,85073297
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,2374203,Existing 2017,VP,PT,Discontinued,,,,,,,,,,,,281017,248331,453619,1028599,1482937,1682363,1740584,9124,,0,0,,0,,,
2017,80007,8007,Pueblo Transit System(PT),Active,Full Reporter,Pueblo,CO,2010,"Pueblo, CO",236,74,136550,Existing 2017,DR,PT,Operating,119103,157816,139507,140099,188372,191486,208752,228098,319570,297326,290098,314628,296185,342766,559056,583665,653214,804580,804307,775943,869385,858458,889753,864837,910079,959917,1078021
2017,80007,8007,Pueblo Transit System(PT),Active,Full Reporter,Pueblo,CO,2010,"Pueblo, CO",236,74,136550,Existing 2017,MB,DO,Operating,1390610,1315913,1366961,1412366,1406116,1462062,1595609,1677845,2198818,2395278,2222144,2520642,2940641,2723857,2989233,2930657,3067149,3322429,3430469,3478182,3755853,3841788,3860225,4148716,3699965,3690736,3747123
2017,80008,8008,Cities Area Transit(CAT),Active,Full Reporter,Grand Forks,ND,2010,"Grand Forks, ND-MN",440,24,61270,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,65977,114082,108626,112580,,,,,,0,0,,0,,,
2017,80008,8008,Cities Area Transit(CAT),Active,Full Reporter,Grand Forks,ND,2010,"Grand Forks, ND-MN",440,24,61270,Existing 2017,DR,PT,Operating,167051,171853,203408,179199,193620,197562,208268,280670,265650,313303,307611,300532,329451,29305,355977,248425,401902,503059,533281,589383,832977,968671,957102,1065005,1234626,1229085,1407319
2017,80008,8008,Cities Area Transit(CAT),Active,Full Reporter,Grand Forks,ND,2010,"Grand Forks, ND-MN",440,24,61270,Existing 2017,MB,DO,Operating,900122,963802,989705,1048761,1008039,940543,989539,1022545,1066196,1062727,1154314,1223044,1219886,1285855,1287240,1408363,1493009,1587727,1629431,1777124,1911107,1855849,1908557,2040284,2060372,2048168,2152367
2017,80009,8009,Missoula Urban Transportation District(Mountain Line),Active,Full Reporter,Missoula,MT,2010,"Missoula, MT",348,45,82157,Existing 2017,DR,DO,Operating,139910,133265,134642,137541,145502,145089,169207,237590,233671,247496,224487,240068,258502,323067,393826,515233,499120,373730,460743,510299,531500,539614,675419,678057,626533,767103,878153
2017,80009,8009,Missoula Urban Transportation District(Mountain Line),Active,Full Reporter,Missoula,MT,2010,"Missoula, MT",348,45,82157,Existing 2017,MB,DO,Operating,1306965,1323951,1409769,1437703,1586640,1444640,1457436,1545885,1546870,1647593,1948745,1940286,2059034,2223213,2246988,2458552,2786551,3042636,3233660,3276331,3460506,3573838,3819016,3953204,4432814,4801061,4998917
2017,80010,8010,City of Greeley - Transit Services(GET),Active,Reduced Reporter,Greeley,CO,2010,"Greeley, CO",264,41,117825,Existing 2017,DR,DO,Operating,232173,327069,347622,320689,314843,322510,319232,399290,466894,473005,527668,484901,595565,710430,795203,809538,766938,832542,780776,770027,796809,750463,897012,847463,827823,809877,819246
2017,80010,8010,City of Greeley - Transit Services(GET),Active,Reduced Reporter,Greeley,CO,2010,"Greeley, CO",264,41,117825,Existing 2017,MB,DO,Operating,856429,964916,992123,1021213,1053342,971046,935460,1004072,1151081,1218570,1359831,1438523,1402513,1483554,1702200,1699889,1761640,1946565,1865646,1849256,1947067,1911692,2113232,2513415,2825098,2965401,3034523
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,264465,Existing 2017,DR,DO,Discontinued,,,,,,,187178,1058147,1149154,1397078,1535887,1728155,1682728,1582079,1708273,1553775,1292985,1266145,1148476,827633,0,0,,0,,,
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,264465,Existing 2017,DR,PT,Operating,139444,160500,229122,762435,851140,753391,569929,,,,,,,169176,657030,824384,514416,476940,608902,920831,0,0,,0,,,115610
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,264465,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,1110771,1114404,1063037,1196267,1284551,1440542,1191267
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,264465,Existing 2017,MB,DO,Operating,1255225,1392125,1723995,1863337,1963004,2097024,2166807,2682672,3454455,4004312,4348969,4669591,4859544,4932048,4696827,4458676,5656149,6463845,6026704,6283953,6991846,7115580,7562935,8567570,9553470,10801238,11263809
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,264465,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,76359,113354,120163,99387,119415,185888
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,264465,Existing 2017,RB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1569778,2773588,2856210,3115771
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,264465,Existing 2017,VP,DO,Discontinued,,,,55734,72222,,,,,,,,,,,,,,,,0,0,,0,,,
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,264465,Existing 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,106370,130853,196092,334933,,,0,0,,0,,,
2017,80012,8012,Great Falls Transit District(GFTD),Active,Full Reporter,Great Falls,MT,2010,"Great Falls, MT",422,31,65207,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,311757,346865,350121,388424,400932,389133,401183,472665,485094,475389,445408,483978,539315,606536
2017,80012,8012,Great Falls Transit District(GFTD),Active,Full Reporter,Great Falls,MT,2010,"Great Falls, MT",422,31,65207,Existing 2017,DR,PT,Discontinued,,,,26310,57386,86019,101778,112313,,162726,283711,342623,304368,,,,,,,,0,0,,0,,,
2017,80012,8012,Great Falls Transit District(GFTD),Active,Full Reporter,Great Falls,MT,2010,"Great Falls, MT",422,31,65207,Existing 2017,MB,DO,Operating,1149409,0,,1343466,1421938,1351391,1350857,1394130,,1654845,1790090,1766889,1759637,1495236,1888505,1952570,2101538,2164402,2086795,2113823,2430797,2310142,2462995,2304985,2373443,2461770,2490277
2017,80013,8013,City of Casper,Active,Reduced Reporter,Casper,WY,2010,"Casper, WY",424,30,64548,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,885150,,,,,,0,0,,0,,,
2017,80013,8013,City of Casper,Active,Reduced Reporter,Casper,WY,2010,"Casper, WY",424,30,64548,Existing 2017,DR,PT,Operating,439915,479397,481473,552581,521810,431046,,,,,,,,,,911864,1030112,1022494,1023137,997315,937358,837973,977859,958523,1072968,1100834,1038963
2017,80013,8013,City of Casper,Active,Reduced Reporter,Casper,WY,2010,"Casper, WY",424,30,64548,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,93238,,,,,,0,0,,0,,,
2017,80013,8013,City of Casper,Active,Reduced Reporter,Casper,WY,2010,"Casper, WY",424,30,64548,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,353981,378520,651823,651997,732792,792912,1085767,1024292,1032593,1143155,1139311,997241
2017,80014,8014,Rapid Transit System,Active,Reduced Reporter,Rapid City,SD,2010,"Rapid City, SD",352,42,81251,Existing 2017,DR,DO,Operating,272712,265588,234525,275499,287410,315064,315315,351985,378994,414445,442809,477016,514408,572672,643503,746864,969208,978047,942360,942839,946500,1026114,1061779,1112051,1115526,1107993,1042327
2017,80014,8014,Rapid Transit System,Active,Reduced Reporter,Rapid City,SD,2010,"Rapid City, SD",352,42,81251,Existing 2017,DR,PT,Discontinued,180000,104129,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,80014,8014,Rapid Transit System,Active,Reduced Reporter,Rapid City,SD,2010,"Rapid City, SD",352,42,81251,Existing 2017,MB,DO,Operating,,182820,396791,394183,355896,388364,403191,372428,378212,383276,423181,427803,475752,507986,592619,569994,587616,688066,671387,756226,820677,874098,941516,986199,1009286,988280,997384
2017,80015,8T15,Shoshone and Arapaho Tribes DOT(SATT),Active,Reduced Reporter,Fort Washakie,WY,2010,Wyoming Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,300402,244863,115968
2017,80015,8T15,Shoshone and Arapaho Tribes DOT(SATT),Active,Reduced Reporter,Fort Washakie,WY,2010,Wyoming Non-UZA,0,0,0,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,26264,,
2017,80015,8T15,Shoshone and Arapaho Tribes DOT(SATT),Active,Reduced Reporter,Fort Washakie,WY,2010,Wyoming Non-UZA,0,0,0,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80016,8016,Mesa County(GVT),Active,Reduced Reporter,Grand Junction,CO,2010,"Grand Junction, CO",251,79,128124,Existing 2017,DR,PT,Operating,107121,112053,333003,334952,371155,421091,359127,544674,775830,280379,220002,261095,304800,280168,255137,307358,166446,195015,204963,199890,268960,310049,367899,367121,358092,494448,523671
2017,80016,8016,Mesa County(GVT),Active,Reduced Reporter,Grand Junction,CO,2010,"Grand Junction, CO",251,79,128124,Existing 2017,MB,PT,Operating,,,,,,,,,,1238398,1993843,1625381,1721928,1966096,2124901,2486807,2226568,2382379,2558034,2539223,2638193,3190105,3467373,3094663,3004623,3031607,2967471
2017,80017,8T17,Southern Ute Indian Tribe,Active,Reduced Reporter,Ignacio,CO,2010,Colorado Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,33498,,49589
2017,80018,8T18,Fort Peck Tribes (FPT),Active,Reduced Reporter,Poplar ,MT,2010,Montana Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,553590,469601,471197
2017,80018,8T18,Fort Peck Tribes (FPT),Active,Reduced Reporter,Poplar ,MT,2010,Montana Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,215286,117400,119132
2017,80019,8019,Bis-Man Transit Board(CAT),Active,Reduced Reporter,Bismarck,ND,2010,"Bismarck, ND",349,39,81955,Existing 2017,DR,PT,Operating,400317,558940,628898,757854,840989,925205,994674,1011535,1034003,1138988,1255422,1570320,1685533,1452122,1189169,1383173,1500046,1705324,1697620,1671422,1829301,1879491,1985166,1499950,1991994,1884282,2151561
2017,80019,8019,Bis-Man Transit Board(CAT),Active,Reduced Reporter,Bismarck,ND,2010,"Bismarck, ND",349,39,81955,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,470512,,,
2017,80019,8019,Bis-Man Transit Board(CAT),Active,Reduced Reporter,Bismarck,ND,2010,"Bismarck, ND",349,39,81955,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,444071,756454,711920,867956,959245,988486,1037527,1319550,1389282,1441080,1307383,1210912,1169781,1610875
2017,80020,8020,The City of Cheyenne Transit Program(CTP),Active,Reduced Reporter,Cheyenne,WY,2010,"Cheyenne, WY",377,35,73588,Existing 2017,DR,DO,Operating,,,279052,677721,738729,655868,,,194354,350738,394580,423206,526190,513068,553748,620416,628299,684129,702745,688366,637798,694862,638704,659688,606470,661212,659443
2017,80020,8020,The City of Cheyenne Transit Program(CTP),Active,Reduced Reporter,Cheyenne,WY,2010,"Cheyenne, WY",377,35,73588,Existing 2017,DR,PT,Discontinued,139287,369180,275256,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,80020,8020,The City of Cheyenne Transit Program(CTP),Active,Reduced Reporter,Cheyenne,WY,2010,"Cheyenne, WY",377,35,73588,Existing 2017,MB,DO,Operating,,,,,,,573708,590274,412994,395514,444410,451205,554190,564148,618408,701890,722341,805359,791735,776299,748719,783568,812895,806287,771871,808147,948954
2007,80021,8021,"City of Logan, dba: The Logan Transit District(LTD)",Inactive,Full Reporter,Logan,UT,2000,"Logan, UT",318,38,76187,Pre 2017,DR,PT,Discontinued,,,,117058,111286,128934,166101,181460,249192,262288,288427,382991,393684,424427,444454,566486,431210,,,,,,,,,,
2007,80021,8021,"City of Logan, dba: The Logan Transit District(LTD)",Inactive,Full Reporter,Logan,UT,2000,"Logan, UT",318,38,76187,Pre 2017,MB,PT,Discontinued,,,,663336,671189,730623,941240,1028269,996768,1049151,1153707,1440776,1678337,1809401,2025056,2415008,1964397,,,,,,,,,,
1999,80022,8022,"Dave Transportation, Laidlaw Transit Services, Inc.",Inactive,Full Reporter,Commerce City,CO,1990,"Denver, CO",22,459,1517977,Pre 2017,DR,DO,Discontinued,,,,,,,6018552,5940523,3536472,,,,,,,,,,,,,,,,,,
1999,80022,8022,"Dave Transportation, Laidlaw Transit Services, Inc.",Inactive,Full Reporter,Commerce City,CO,1990,"Denver, CO",22,459,1517977,Pre 2017,DR,PT,Discontinued,,,,,,,1262559,1402107,567784,,,,,,,,,,,,,,,,,,
1999,80022,8022,"Dave Transportation, Laidlaw Transit Services, Inc.",Inactive,Full Reporter,Commerce City,CO,1990,"Denver, CO",22,459,1517977,Pre 2017,MB,DO,Discontinued,,,,,,,,16010938,16894483,,,,,,,,,,,,,,,,,,
2000,80023,8023,"Atlantic Paratrans of Colorado, Inc. (APCO)",Inactive,Full Reporter,Staten Island,NY,1990,"Denver, CO",22,459,1517977,Pre 2017,DR,DO,Discontinued,,,,,,,,,,7753353,,,,,,,,,,,,,,,,,
2001,80024,8024,Special Transportation for Boulder County Inc.(Special Transit),Inactive,Full Reporter,Boulder,CO,1990,"Denver, CO",22,459,1517977,Pre 2017,DR,DO,Discontinued,,,,,,,,,,6452182,10723384,,,,,,,,,,,,,,,,
2001,80024,8024,Special Transportation for Boulder County Inc.(Special Transit),Inactive,Full Reporter,Boulder,CO,1990,"Denver, CO",22,459,1517977,Pre 2017,DR,PT,Discontinued,,,,,,,,,,1124322,3033183,,,,,,,,,,,,,,,,
