Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,90223,9223,"Paratransit, Inc.",Active,Full Reporter,Sacramento,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,183864,202039,195143,195349,193295,194904,201773
2017,90223,9223,"Paratransit, Inc.",Active,Full Reporter,Sacramento,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,17094,24738,24662,23772
2017,90223,9223,"Paratransit, Inc.",Active,Full Reporter,Sacramento,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,9725,7999,19921,23904,18521
2013,90224,9224,"Paratransit, Inc. CTSA",Inactive,Full Reporter,Sacramento,CA,2010,"Sacramento, CA",28,471,1723634,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,40556,41973,,,,
2017,90225,9225,San Francisco Bay Area Water Emergency Transportation Authority(WETA),Active,Full Reporter,San Francisco,CA,2010,"San Francisco-Oakland, CA",13,524,3281212,Existing 2017,CB,PT,Separate,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2017,90225,9225,San Francisco Bay Area Water Emergency Transportation Authority(WETA),Active,Full Reporter,San Francisco,CA,2010,"San Francisco-Oakland, CA",13,524,3281212,Existing 2017,FB,PT,Operating,,,,,,,,,,,,,,,,,,,,,6062,6602,14577,15311,15316,15673,20541
2017,90226,9226,Imperial County Transportation Commission(ICTC),Active,Full Reporter,El Centro,CA,2010,"El Centro-Calexico, CA",289,30,107672,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,12183,14368,12346,13630,13698,13547,15593
2017,90226,9226,Imperial County Transportation Commission(ICTC),Active,Full Reporter,El Centro,CA,2010,"El Centro-Calexico, CA",289,30,107672,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,32569,32638,31995,39716,43932,44441,44105
2017,90227,9227,City of Moorpark(MCT),Active,Reduced Reporter,Moorpark,CA,2010,"Thousand Oaks, CA",168,86,214811,Existing 2017,DR,PT,Separate,,,,,,,,,,,,,,,,,,,,,1885,2057,,0,,0,0
2017,90227,9227,City of Moorpark(MCT),Active,Reduced Reporter,Moorpark,CA,2010,"Thousand Oaks, CA",168,86,214811,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,5674,5695,5647,0,,7368,5896
2015,90228,9228,"vRide, Inc. - Tucson",Inactive,Full Reporter,Tucson,AZ,2010,"Tucson, AZ",52,353,843168,Pre 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,12623,13734,14886,,
2017,90229,9229,El Dorado County Transit Authority(EDCTA),Active,Full Reporter,Diamond Springs,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,11185,11048,11102,11190,15599,9059
2017,90229,9229,El Dorado County Transit Authority(EDCTA),Active,Full Reporter,Diamond Springs,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,17591,18140,18013,17715,17372
2017,90229,9229,El Dorado County Transit Authority(EDCTA),Active,Full Reporter,Diamond Springs,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,16329,16340,15744,18446,26165
2017,90230,9230,California Vanpool Authority(CalVans),Active,Full Reporter,Hanford,CA,2010,"Hanford, CA",333,28,87941,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,,236577,258593,261204,255622,302651,298194
2016,90231,9231,City of Irvine(COI),Inactive,Reduced Reporter,Irvine,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,22176,20820,18275,18361,18213,
2017,90232,9232,Solano County Transit(SolTrans),Active,Full Reporter,Vallejo,CA,2010,"Vallejo, CA",203,42,165074,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,42161,39285,38680,41705,43129
2017,90232,9232,Solano County Transit(SolTrans),Active,Full Reporter,Vallejo,CA,2010,"Vallejo, CA",203,42,165074,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,13860,17205,15380,15229,13945,13562
2017,90232,9232,Solano County Transit(SolTrans),Active,Full Reporter,Vallejo,CA,2010,"Vallejo, CA",203,42,165074,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,97892,42201,43160,48215,56029,54038
2017,90233,9233,Yuma County Intergovernmental Public Transportation Authority(YCAT),Active,Full Reporter,Yuma,AZ,2010,"Yuma, AZ-CA",238,59,135267,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,0,0,2231,3655,3285,4198,4181
2017,90233,9233,Yuma County Intergovernmental Public Transportation Authority(YCAT),Active,Full Reporter,Yuma,AZ,2010,"Yuma, AZ-CA",238,59,135267,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,0,0,33071,35273,37640,37593,37906
2017,90233,9233,Yuma County Intergovernmental Public Transportation Authority(YCAT),Active,Full Reporter,Yuma,AZ,2010,"Yuma, AZ-CA",238,59,135267,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,0,3740,8090,9113
2017,90234,9234,Marin County Transit District,Active,Full Reporter,San Rafael,CA,2010,"San Francisco-Oakland, CA",13,524,3281212,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,57865,60417,44764,42806
2017,90234,9234,Marin County Transit District,Active,Full Reporter,San Rafael,CA,2010,"San Francisco-Oakland, CA",13,524,3281212,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,0,,,
2017,90234,9234,Marin County Transit District,Active,Full Reporter,San Rafael,CA,2010,"San Francisco-Oakland, CA",13,524,3281212,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,7788,9621,10593,11194,11037,11486,12527,53719,152801,156803,178049
2016,90235,9235,City of Lincoln(COL),Inactive,Separate Service,Lincoln,CA,2010,"Sacramento, CA",28,471,1723634,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,1782,3453,10177,3661,4538,3787,3286,3514,2465,,
2016,90235,9235,City of Lincoln(COL),Inactive,Separate Service,Lincoln,CA,2010,"Sacramento, CA",28,471,1723634,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,568,0,
2016,90235,9235,City of Lincoln(COL),Inactive,Separate Service,Lincoln,CA,2010,"Sacramento, CA",28,471,1723634,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,4451,4617,44302,5349,5777,5560,5314,5479,5404,,
2016,90235,9235,City of Lincoln(COL),Inactive,Separate Service,Lincoln,CA,2010,"Sacramento, CA",28,471,1723634,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2017,90236,9236,Stanislaus County Public Works - Transit(StaRT),Active,Reduced Reporter,Modesto,CA,2010,"Modesto, CA",105,92,358172,New in 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,957
2017,90236,9236,Stanislaus County Public Works - Transit(StaRT),Active,Reduced Reporter,Modesto,CA,2010,"Modesto, CA",105,92,358172,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,12387,,13432,15268,14915,14333,15908,19964,18835,19374,20089
2017,90236,9236,Stanislaus County Public Works - Transit(StaRT),Active,Reduced Reporter,Modesto,CA,2010,"Modesto, CA",105,92,358172,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,26323,42664,24220,24381,25429,26774,28808,37581,41578,43532,45633
2017,90237,9R03-004,County of Kaua'i - Transportation Agency,Active,Rural Reporter,Lihue,HI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,13519,14976,15288,15912,14602,15725,36549
2017,90237,9R03-004,County of Kaua'i - Transportation Agency,Active,Rural Reporter,Lihue,HI,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,26000,26106,32633,34132,54078,59904,61152,63648,66518,71635,53570
2017,90238,9238,City of Delano(DART),Active,Reduced Reporter,Delano,CA,2010,"Delano, CA",471,10,54372,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1083,2029,2021
2017,90238,9238,City of Delano(DART),Active,Reduced Reporter,Delano,CA,2010,"Delano, CA",471,10,54372,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,9181,6052,1836,2160,2160,10270,7569,7178,6225,6741,6608
2017,90238,9238,City of Delano(DART),Active,Reduced Reporter,Delano,CA,2010,"Delano, CA",471,10,54372,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,27054,8415,65820,76738,10560,14080,9860,11352,11068,10496,10250
2017,90239,9239,City of Sierra Vista,Active,Reduced Reporter,Sierra Vista,AZ,2010,"Sierra Vista, AZ",480,30,52745,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,759,4669,4559,4567,4567,6225,3250
2017,90239,9239,City of Sierra Vista,Active,Reduced Reporter,Sierra Vista,AZ,2010,"Sierra Vista, AZ",480,30,52745,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,15134,14673,15095,15283,13893,10454,13549,12974,12974,13304,11958
2014,90240,9240,City of Lake Havasu(HAT),Inactive,Reduced Reporter,Lake Havasu City,AZ,2010,"Lake Havasu City, AZ",476,30,53427,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,20094,9315,7395,7046,7165,6425,6101,4723,,,
2014,90240,9240,City of Lake Havasu(HAT),Inactive,Reduced Reporter,Lake Havasu City,AZ,2010,"Lake Havasu City, AZ",476,30,53427,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,15787,23954,23924,22311,22690,20399,18101,13546,,,
2017,90241,9241,County of Maui - Dept. of Transportation(MDOT),Active,Full Reporter,Wailuku,HI,2010,"Kahului, HI",463,17,55934,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,8030,8030,7939,7939,9275,9393,8507
2017,90241,9241,County of Maui - Dept. of Transportation(MDOT),Active,Full Reporter,Wailuku,HI,2010,"Kahului, HI",463,17,55934,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,8653,,155213,151847,150676,85465,122411,116654,79458
2017,90241,9241,County of Maui - Dept. of Transportation(MDOT),Active,Full Reporter,Wailuku,HI,2010,"Kahului, HI",463,17,55934,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,42222,67233,76338,77147,78566,78566,81505,84081,84001,85828,84240
2017,90242,9242,Las Vegas Monorail Company(LVMC),Active,Full Reporter,Las Vegas,NV,2010,"Las Vegas-Henderson, NV",23,417,1886011,Existing 2017,MG,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,121512,144697,135788
2017,90242,9242,Las Vegas Monorail Company(LVMC),Active,Full Reporter,Las Vegas,NV,2010,"Las Vegas-Henderson, NV",23,417,1886011,Existing 2017,MG,PT,Discontinued,,,,,,,,,,,,,,,,26771,26771,,,,,155660,155236,156568,26466,,
2017,90243,9243,Easy Lift Transportation,Active,Reduced Reporter,Goleta,CA,2010,"Santa Barbara, CA",184,56,195861,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,24188,26881,35475,29694
2017,90244,9244,City of Tulare(TIME),Active,Full Reporter,Tulare,CA,2010,"Visalia, CA",162,63,219454,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,8458,6633,7421,7100,5447,6019,7129,6630,7344,6497
2017,90244,9244,City of Tulare(TIME),Active,Full Reporter,Tulare,CA,2010,"Visalia, CA",162,63,219454,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,22017,24750,25685,25190,24784,24407,27603,28356,30601,30840
2017,90246,,City of Agoura Hills,Active,Reduced Reporter,Agoura Hills,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,5163,4877
2017,90247,,City of Alhambra(ALH),Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,14950,13843
2017,90247,,City of Alhambra(ALH),Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,16553,15671
2017,90249,,City of Avalon,Active,Reduced Reporter,Avalon,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,380,4200
2017,90249,,City of Avalon,Active,Reduced Reporter,Avalon,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,3356,
2017,90249,,City of Avalon,Active,Reduced Reporter,Avalon,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2846,5022
2017,90250,,City of Azusa,Active,Reduced Reporter,Azusa,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,9278,9364
2017,90251,,"City of Baldwin Park, Baldwin Park Transit",Active,Reduced Reporter,Baldwin Park,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,4656,4210
2017,90251,,"City of Baldwin Park, Baldwin Park Transit",Active,Reduced Reporter,Baldwin Park,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,16366,15260
2017,90252,,City of Bell(Bell),Active,Reduced Reporter,Bell,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2371,2370
2017,90252,,City of Bell(Bell),Active,Reduced Reporter,Bell,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,705,644
2017,90252,,City of Bell(Bell),Active,Reduced Reporter,Bell,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,3349,3413
2017,90253,,City of Bell Gardens(BG),Active,Reduced Reporter,Bell Gardens,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,6380,6515
2017,90253,,City of Bell Gardens(BG),Active,Reduced Reporter,Bell Gardens,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,9240,9210
2017,90254,,City of Bellflower(BLF),Active,Reduced Reporter,Bellflower,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,3618,3428
2017,90254,,City of Bellflower(BLF),Active,Reduced Reporter,Bellflower,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,5070,5082
2017,90255,,City of Beverly Hills,Active,Reduced Reporter,Beverly Hills,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,7272,7235
2017,90256,,City of Burbank,Active,Reduced Reporter,Burbank,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,26533,26875
2017,90257,,City of Calabasas(COC),Active,Reduced Reporter,Calabasas,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2159,2297
2017,90257,,City of Calabasas(COC),Active,Reduced Reporter,Calabasas,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,11518,10268
2017,90258,,City of Carson,Active,Reduced Reporter,Carson,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,5440,5788
2017,90258,,City of Carson,Active,Reduced Reporter,Carson,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,28602,29746
2017,90259,,City of Cerritos,Active,Reduced Reporter,Cerritos,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,New in 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,5867
2017,90259,,City of Cerritos,Active,Reduced Reporter,Cerritos,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,3993,
2017,90259,,City of Cerritos,Active,Reduced Reporter,Cerritos,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,13246,13241
2017,90260,,Compton Renaissance Transit Service(CRT),Active,Reduced Reporter,Compton,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1320,1440
2017,90260,,Compton Renaissance Transit Service(CRT),Active,Reduced Reporter,Compton,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,11810,11840
2017,90261,,City of Covina,Active,Reduced Reporter,Covina,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,5775,5457
2017,90262,,City of Cudahy(COC),Active,Reduced Reporter,Cudahy,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,513,463
2017,90262,,City of Cudahy(COC),Active,Reduced Reporter,Cudahy,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,3351,3339
2017,90263,,City of Downey,Active,Reduced Reporter,Downey,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,7791,7902
2017,90263,,City of Downey,Active,Reduced Reporter,Downey,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,13944,13425
2017,90264,,City of Duarte,Active,Reduced Reporter,Duarte,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,6758,6852
2017,90265,,City of El Monte Transportation Division,Active,Reduced Reporter,El Monte,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,580,596
2017,90265,,City of El Monte Transportation Division,Active,Reduced Reporter,El Monte,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,8594,7932
2017,90265,,City of El Monte Transportation Division,Active,Reduced Reporter,El Monte,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,3561,4094
2017,90265,,City of El Monte Transportation Division,Active,Reduced Reporter,El Monte,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,22173,21717
2017,90266,,City of Glendora,Active,Reduced Reporter,Glendora,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,10291,10502
2017,90266,,City of Glendora,Active,Reduced Reporter,Glendora,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,4355,6385
2016,90267,,City of Huntington Park(HPCA),Inactive,Reduced Reporter,Huntington Park,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Pre 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,10746,
2016,90267,,City of Huntington Park(HPCA),Inactive,Reduced Reporter,Huntington Park,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,15783,
2017,90268,,City of Inglewood,Active,Reduced Reporter,Inglewood,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,9424,9348
2017,90268,,City of Inglewood,Active,Reduced Reporter,Inglewood,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2294,2453
2017,90268,,City of Inglewood,Active,Reduced Reporter,Inglewood,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1368,1298
2017,90269,,Los Angeles County Dept. of Public Works - Athens Shuttle Service,Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,3286,3295
2017,90270,,Los Angeles County Department of Public Works - Avocado Heights(LACDPW),Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,4130,3710
2017,90271,,Los Angeles County Department of Public Works - East L.A.(LACDPW),Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,8201,8055
2017,90271,,Los Angeles County Department of Public Works - East L.A.(LACDPW),Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,29580,29684
2017,90272,,Los Angeles County Department of Public Works - East Valinda(LACDPW),Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,4688,4019
2017,90273,,Los Angeles County Dept. of Public Works - Florence-Firestone(LACDPW),Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,6572,6590
2017,90274,,Los Angeles County Dept. of Public Works - King Medical Center Shuttle Service,Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles, CA",2,1966,11402946,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,3284,3468
2017,90275,,Los Angeles County Dept. of Public Works - Lennox Shuttle,Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,3286,3295
2017,90276,,Los Angeles County Department of Public Works - South Whittier(LACDPW),Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,12846,16181
2017,90277,,Los Angeles County Department of Public Works - Whittier(LACDPW),Active,Reduced Reporter,Alhambra,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,17121,17107
