Name,City,State,Legacy NTD ID,NTD ID,Organization Type,NTD Reporter Type,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOMS,Mode VOMS Questionable,Max Trains in Operation,Max Trains in Operation Questionable,Average Speed (mi/hr),Average Speed (mi/hr) Questionable,Average Passenger Trip Length (mi),Average Passenger Trip Length (mi) Questionable,Passengers per Hour,Passengers per Hour Questionable,Scheduled Vehicle Revenue Miles,Scheduled Vehicle Revenue Miles Questionable,Vehicle Miles,Vehicle Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Deadhead Miles,Deadhead Miles Questionable,Vehicle Hours,Vehicle Hours Questionable,"Vehicle 
Revenue 
Hours",Vehicle Revenue Hours Questionable,Deadhead Hours,Deadhead Hours Questionable,Train Miles,Train Miles Questionable,"Train 
Revenue
Miles",Train Revenue Miles Questionable,Train Hours,Train Hours Questionable,"Train 
Revenue 
Hours",Train Revenue Hours Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Passenger Miles,Passenger Miles Questionable,Directional Route Miles,Directional Route Miles Questionable,Any data questionable
Republic County Transportation,Belleville,KS,7R02-030,7R02-70196,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,9.1137,,0,,14.6778,,0,,0,,10098,,0,,0,,1108,,0,,0,,0,,0,,0,,16263,,0,,0,,No
Shoshone and Arapaho Tribes DOT,Fort Washakie,WY,8T15,80015,Tribe,Reduced Reporter,0,2,DR,DO,2,,0,,11.3325,,0,,1.0392,,0,,0,,31799,,0,,0,,2806,,0,,0,,0,,0,,0,,2916,,0,,0,,No
City of Bath,Bath,ME,1R03-014,1R03-10152,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,MB,DO,2,,0,,12.5978,,0,,3.6134,,0,,0,,39368,,0,,0,,3125,,0,,0,,0,,0,,0,,11292,,0,,0,,No
City of Beverly,Beverly,MA,1157,10179,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,4181019,2,MB,PT,2,,0,,12.7859,,0,,4.4725,,0,,0,,39777,,0,,0,,3111,,0,,0,,0,,0,,0,,13914,,0,,0,,No
Ninilchik Village,Ninilchik,AK,,414,Tribe,Reduced Reporter,0,2,MB,DO,2,,0,,6.3667,,0,,0.05,,0,,0,,1528,,0,,0,,240,,0,,0,,0,,0,,0,,12,,0,,0,,No
Can-Do Transportation,Rolla,ND,8R03-037,8R03-80261,Private-Non-Profit Corporation,Rural Reporter,0,2,DR,DO,2,,0,,12.3055,,0,,1.7468,,0,,0,,40879,,0,,0,,3322,,0,,0,,0,,0,,0,,5803,,0,,0,,No
City of Medford,Medford,WI,5R06-025,5R06-50491,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DT,PT,2,,0,,6.2253,,0,,2.358,,0,,0,,37875,,0,,0,,6084,,0,,0,,0,,0,,0,,14346,,0,,0,,No
Licking Bridge Builders Senior Center,Licking ,MO,7R03-008,7R03-70099,Private-Non-Profit Corporation,Rural Reporter,0,2,DR,DO,2,,0,,33.6858,,0,,3.3577,,0,,0,,60365,,0,,0,,1792,,0,,0,,0,,0,,0,,6017,,0,,0,,No
City of Ruidoso Downs,Ruidoso Downs,NM,6R03-035,6R03-60252,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,15.5584,,0,,2.3012,,0,,0,,50316,,0,,0,,3234,,0,,0,,0,,0,,0,,7442,,0,,0,,No
"Independence, Inc.",Lawrence,KS,7R02-007,7R02-70201,Private-Non-Profit Corporation,Rural Reporter,0,2,DR,DO,2,,0,,14.6367,,0,,0.824,,0,,0,,40002,,0,,0,,2733,,0,,0,,0,,0,,0,,2252,,0,,0,,No
City of Dillon,DIllon,MT,,8R02-88216,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,8.0854,,0,,5.4971,,0,,0,,16559,,0,,0,,2048,,0,,0,,0,,0,,0,,11258,,0,,0,,No
Village of Prairie du Sac,Prairie du Sac,WI,5R06-035,5R06-50291,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DT,PT,2,,0,,9.0002,,0,,2.4142,,0,,0,,48628,,0,,0,,5403,,0,,0,,0,,0,,0,,13044,,0,,0,,No
Pierce County Ferry Operations,Tacoma,WA,28,28,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3059393,2,FB,PT,2,,0,,3.9599,,3.96,,42.2998,,40928,,40842,,40842,,0,,10314,,10314,,0,,0,,0,,0,,0,,436280,,1727669,,8.62,,No
City Of McCook Public Transit,McCook,NE,7R04-047,7R04-70232,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,11.2725,,0,,4.8328,,0,,0,,14767,,0,,0,,1310,,0,,0,,0,,0,,0,,6331,,0,,0,,No
Shoshone County,Wallace,ID,,0R01-00404,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,PT,1,,0,,24.7484,,0,,1.9562,,0,,0,,22620,,0,,0,,914,,0,,0,,0,,0,,0,,1788,,0,,0,,No
City of Hartford,Hartford,WI,5210,50210,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,68444,2,DR,DO,2,,0,,7.0031,,0,,3.4395,,0,,0,,38979,,0,,0,,5566,,0,,0,,0,,0,,0,,19144,,0,,0,,No
Yavapai-Apache Nation,Camp Verde,AZ,9T14,99328,Tribe,Reduced Reporter,0,2,MB,DO,2,,0,,17.8445,,0,,1.1462,,0,,0,,59458,,0,,0,,3332,,0,,0,,0,,0,,0,,3819,,0,,0,,No
City of Coral Springs,Coral Springs,FL,,40253,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,5502379,2,MB,PT,2,,0,,13.619,,0,,11.6211,,0,,0,,89150,,0,,0,,6546,,0,,0,,0,,0,,0,,76072,,0,,0,,No
City of Bonner Springs,Bonner Springs,KS,7R02-002,7R02-70089,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,11.7442,,0,,3.5,,0,,0,,28468,,0,,0,,2424,,0,,0,,0,,0,,0,,8484,,0,,0,,No
White Pass Community Services Coalition,Morton,WA,0R03-030,0R03-00366,Private-Non-Profit Corporation,Rural Reporter,0,2,MB,DO,2,,0,,33.0787,,0,,2.1734,,0,,0,,119778,,0,,0,,3621,,0,,0,,0,,0,,0,,7870,,0,,0,,No
City of New Madrid,New Madrid,MO,7R03-030,7R03-70147,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,7.5124,,0,,3.9212,,0,,0,,12681,,0,,0,,1688,,0,,0,,0,,0,,0,,6619,,0,,0,,No
Los Angeles County Dept. of Public Works - Florence-Firestone,Alhambra,CA,,90273,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996,2,MB,PT,2,,0,,8.6873,,0,,33.3108,,0,,0,,57249,,0,,0,,6590,,0,,0,,0,,0,,0,,219518,,0,,0,,No
City of Neligh ,Neligh,NE,7R04-003,7R04-70125,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,5.4665,,0,,6.4153,,0,,0,,7910,,0,,0,,1447,,0,,0,,0,,0,,0,,9283,,0,,0,,No
City of Escalon,Escalon,CA,9R02-061,9R02-91078,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,PT,1,,0,,6.6321,,0,,1.9585,,0,,0,,4795,,0,,0,,723,,0,,0,,0,,0,,0,,1416,,0,,0,,No
Morongo Band of Mission Indians,Banning,CA,9T20,99358,Tribe,Reduced Reporter,0,2,DR,DO,2,,0,,52.9436,,0,,2.1336,,0,,0,,109805,,0,,0,,2074,,0,,0,,0,,0,,0,,4425,,0,,0,,No
Kimball/Banner Extension Service,Kimball,NE,7R04-035,7R04-70200,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,8.3089,,0,,3.4021,,0,,0,,26738,,0,,0,,3218,,0,,0,,0,,0,,0,,10948,,0,,0,,No
Project Concern,Atchinson,KS,7R02-120,7R02-70267,Private-Non-Profit Corporation,Rural Reporter,0,2,DR,DO,2,,0,,9.5601,,0,,2.7616,,0,,0,,24426,,0,,0,,2555,,0,,0,,0,,0,,0,,7056,,0,,0,,No
Lake Area Bus,South Hill,VA,3R06-018,3R06-30142,Private-Non-Profit Corporation,Rural Reporter,0,2,DR,DO,2,,0,,10.3645,,0,,2.4361,,0,,0,,53543,,0,,0,,5166,,0,,0,,0,,0,,0,,12585,,0,,0,,No
Union County Transit,Blairsville,GA,4R03-012,4R03-41145,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,10.4658,,0,,1.2944,,0,,0,,41947,,0,,0,,4008,,0,,0,,0,,0,,0,,5188,,0,,0,,No
City of Ojai,Ojai,CA,9R02-004,9R02-91058,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,MB,DO,2,,0,,12.9322,,0,,12.928,,0,,0,,108113,,0,,0,,8360,,0,,0,,0,,0,,0,,108078,,0,,0,,No
Twiggs County Transit,Jeffersonville,GA,4R03-049,4R03-41065,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,17.6693,,0,,1.5022,,0,,0,,64599,,0,,0,,3656,,0,,0,,0,,0,,0,,5492,,0,,0,,No
Saunders County Transportation,Wahoo,NE,7R04-051,7R04-70253,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,16.9612,,0,,2.1532,,0,,0,,15282,,0,,0,,901,,0,,0,,0,,0,,0,,1940,,0,,0,,No
City of Excelsior Springs,Excelsior Springs,MO,7R03-027,7R03-70162,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,MB,DO,2,,0,,11.0806,,0,,3.719,,0,,0,,24056,,0,,0,,2171,,0,,0,,0,,0,,0,,8074,,0,,0,,No
"Paola Senior Citizen Center, Inc.",Paola,KS,7R02-061,7R02-70163,Private-Non-Profit Corporation,Rural Reporter,0,2,DR,DO,2,,0,,22.1709,,0,,4.1367,,0,,0,,22060,,0,,0,,995,,0,,0,,0,,0,,0,,4116,,0,,0,,No
Town of Beaver,Beaver,OK,6R04-019,6R04-60193,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,2.8972,,0,,3.5544,,0,,0,,8790,,0,,0,,3034,,0,,0,,0,,0,,0,,10784,,0,,0,,No
Seneca Nation of Indians,Salamanca,NY,2T02,22929,Tribe,Reduced Reporter,0,2,MB,PT,2,,0,,31.017,,0,,2.0111,,0,,0,,229247,,0,,0,,7391,,0,,0,,0,,0,,0,,14864,,0,,0,,No
Wheeler County Transit,Alamo,GA,4R03-075,4R03-41103,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,21.0583,,0,,1.5935,,0,,0,,63975,,0,,0,,3038,,0,,0,,0,,0,,0,,4841,,0,,0,,No
Huntingburg Transit System,Huntingburg,IN,5R02-009,5R02-50354,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,7.609,,0,,3.237,,0,,0,,23215,,0,,0,,3051,,0,,0,,0,,0,,0,,9876,,0,,0,,No
Thomas County,Colby,KS,7R02-050,7R02-70062,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,8.9478,,0,,3.2486,,0,,0,,39084,,0,,0,,4368,,0,,0,,0,,0,,0,,14190,,0,,0,,No
San Miguel County,Norwood,CO,,8R01-88214,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,VP,DO,2,,0,,43.1988,,0,,5.6522,,0,,0,,55640,,0,,0,,1288,,0,,0,,0,,0,,0,,7280,,0,,0,,No
City of Pico Rivera,Pico Rivera,CA,,90288,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996,2,DR,PT,2,,0,,9.8698,,0,,3.1331,,0,,0,,27586,,0,,0,,2795,,0,,0,,0,,0,,0,,8757,,0,,0,,No
City of Milton-Freewater,MiltonFreewater,OR,63,63,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,55805,2,MB,PT,1,,0,,18.3349,,0,,5.1189,,0,,0,,22827,,0,,0,,1245,,0,,0,,0,,0,,0,,6373,,0,,0,,No
"The Looper Group, Inc.",St. Petersburg,FL,,40258,Private-Non-Profit Corporation,Full Reporter,2441770,2,MB,DO,2,,0,,7.6669,,1.1578,,8.8963,,47893,,46684,,42812,,3872,,5865,,5584,,281,,0,,0,,0,,0,,49677,,57516,,4.5,,No
Town of Altavista,Altavista,VA,3R06-051,3R06-30157,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,MB,DO,2,,0,,15.9068,,0,,7.4988,,0,,0,,48277,,0,,0,,3035,,0,,0,,0,,0,,0,,22759,,0,,0,,No
Town of Newburgh,Newburgh,NY,2143,20143,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,423566,2,DR,DO,2,,0,,15.0408,,0,,2.2911,,0,,0,,33586,,0,,0,,2233,,0,,0,,0,,0,,0,,5116,,0,,0,,No
City of Bloomfield,Bloomfield,MO,7R03-001,7R03-70067,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,8.3242,,0,,3.7871,,0,,0,,12786,,0,,0,,1536,,0,,0,,0,,0,,0,,5817,,0,,0,,No
City of Phillipsburg,Phillipsburg,KS,7R02-047,7R02-70191,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,38.2819,,0,,11.8683,,0,,0,,18605,,0,,0,,486,,0,,0,,0,,0,,0,,5768,,0,,0,,No
City of El Dorado Springs,El Dorado Springs,MO,7R03-013,7R03-70177,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,10.2508,,0,,4.4578,,0,,0,,26242,,0,,0,,2560,,0,,0,,0,,0,,0,,11412,,0,,0,,No
Nelson County Council On Aging ,McVille,ND,8R03-012,8R03-80250,Private-Non-Profit Corporation,Rural Reporter,0,2,DR,DO,2,,0,,23.7628,,0,,2.5469,,0,,0,,44579,,0,,0,,1876,,0,,0,,0,,0,,0,,4778,,0,,0,,No
Lane Transit District - City of Florence,Eugene,OR,0R02-019,0R02-00353,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,2,MB,DO,1,,0,,12.5067,,0,,3.5209,,0,,0,,27177,,0,,0,,2173,,0,,0,,0,,0,,0,,7651,,0,,0,,No
City of Santa Fe Springs,Santa Fe Springs,CA,,90290,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996,2,DR,DO,2,,0,,8.5672,,0,,4.627,,0,,0,,12748,,0,,0,,1488,,0,,0,,0,,0,,0,,6885,,0,,0,,No
City of Dania Beach,Dania Beach,FL,,40261,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,5502379,2,MB,PT,2,,0,,12.8669,,0,,8.0841,,0,,0,,68259,,0,,0,,5305,,0,,0,,0,,0,,0,,42886,,0,,0,,No
Village of Spring Valley Bus,Spring Valley,NY,2089,20089,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,18351295,2,MB,DO,2,,0,,8.0801,,0,,2.4477,,0,,0,,33807,,0,,0,,4184,,0,,0,,0,,0,,0,,10241,,0,,0,,No
Lumpkin County ,Dahlonega,GA,4R03-010,4R03-41158,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,12.8183,,0,,1.5528,,0,,0,,41480,,0,,0,,3236,,0,,0,,0,,0,,0,,5025,,0,,0,,No
Municipality of Catano,Catano,PR,4163,40163,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346,2,MB,DO,1,,0,,7.744,,0,,17.0144,,0,,0,,14520,,0,,0,,1875,,0,,0,,0,,0,,0,,31902,,0,,0,,No
Quinault Tribe of the Quinault Reservation,Taholah,WA,0T21,183,Tribe,Reduced Reporter,0,2,MB,DO,2,,0,,20.2692,Q,0,,2.5285,Q,0,,0,,52700,Q,0,,0,,2600,Q,0,,0,,0,,0,,0,,6574,,0,,0,,Yes
"West Yellowstone Foundation, Inc.",West Yellowstone,MT,8R02-032,8R02-80269,Private-Non-Profit Corporation,Rural Reporter,0,2,DR,DO,2,,0,,22.705,,0,,1.2195,,0,,0,,19549,,0,,0,,861,,0,,0,,0,,0,,0,,1050,,0,,0,,No
Sheridan County Public Transit,Chadron,NE,7R04-054,7R04-70058,Private-Non-Profit Corporation,Rural Reporter,0,2,DR,DO,2,,0,,41.1907,,0,,2.7628,,0,,0,,17712,,0,,0,,430,,0,,0,,0,,0,,0,,1188,,0,,0,,No
City of Lauderdale Lakes,Lauderdale Lakes,FL,,40250,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,5502379,2,MB,PT,2,,0,,10.7705,,0,,20.4307,,0,,0,,47541,,0,,0,,4414,,0,,0,,0,,0,,0,,90181,,0,,0,,No
City of Abilene,Abilene,KS,7R02-043,7R02-70080,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,14.0138,,0,,5.6296,,0,,0,,32540,,0,,0,,2322,,0,,0,,0,,0,,0,,13072,,0,,0,,No
Dowagiac Dial-A--Ride,Dowagiac,MI,5R03-026,5R03-50494,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,PT,2,,0,,12.9708,,0,,6.1233,,0,,0,,54166,,0,,0,,4176,,0,,0,,0,,0,,0,,25571,,0,,0,,No
Lemhi Ride,Salmon,ID,,0R01-00403,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,10.2631,,0,,7.3301,,0,,0,,14861,,0,,0,,1448,,0,,0,,0,,0,,0,,10614,,0,,0,,No
City of Tamarac,Taramac,FL,,44932,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,5502379,2,MB,DO,2,,0,,14.0628,,0,,14.2728,,0,,0,,53045,,0,,0,,3772,,0,,0,,0,,0,,0,,53837,,0,,0,,No
Kingman County Council on Aging,Kingaman,KS,7R02-080,7R02-70206,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,43.2037,,0,,2.2986,,0,,0,,28212,,0,,0,,653,,0,,0,,0,,0,,0,,1501,,0,,0,,No
Powell County Public Transportation,Deer Lodge,MT,,8R02-88218,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,5.0383,,0,,1.99,,0,,0,,11563,,0,,0,,2295,,0,,0,,0,,0,,0,,4567,,0,,0,,No
Lac Courte Oreilles Band of Ojibwe,Hayward,WI,5T02,55240,Tribe,Reduced Reporter,0,2,DR,DO,2,,0,,20.5858,,0,,2.3192,,0,,0,,57846,,0,,0,,2810,,0,,0,,0,,0,,0,,6517,,0,,0,,No
City of Mauston,Mauston,WI,5R06-024,5R06-50513,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DT,PT,2,,0,,7.7783,,0,,2.4562,,0,,0,,63883,,0,,0,,8213,,0,,0,,0,,0,,0,,20173,,0,,0,,No
Rooks County Transportation Service,Plainville,KS,7R02-054,7R02-70088,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,28.9679,,0,,1.8397,,0,,0,,79517,,0,,0,,2745,,0,,0,,0,,0,,0,,5050,,0,,0,,No
Taliaferro County Board of Commissioners,Crawfordville,GA,4R03-030,4R03-41046,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,11.3524,,0,,1.6429,,0,,0,,31378,,0,,0,,2764,,0,,0,,0,,0,,0,,4541,,0,,0,,No
"Senior Citizens of Humboldt County, Inc",Winnemucca,NV,9R04-017,9R04-91023,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,11.2224,,0,,9.326,,0,,0,,16351,,0,,0,,1457,,0,,0,,0,,0,,0,,13588,,0,,0,,No
City of Tehachapi,Tehachapi,CA,9R02-014,9R02-91074,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,PT,2,,0,,10.6659,,0,,2.1577,,0,,0,,22921,,0,,0,,2149,,0,,0,,0,,0,,0,,4637,,0,,0,,No
Cedar Area Transportation Service,Cedar City ,UT,8R06-004,8R06-80248,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,1,,0,,13.2371,W,0,,2.1803,W,0,,0,,41763,,0,,0,,3155,W,0,,0,,0,,0,,0,,6879,,0,,0,,Yes
Chemehuevi Indian Tribe,Havasu Lake ,CA,9T27,99316,Tribe,Reduced Reporter,0,2,FB,DO,2,,0,,6.1998,,0,,64.3826,,0,,0,,44242,,0,,0,,7136,,0,,0,,0,,0,,0,,459434,,0,,0,,No
Cedar Area Transportation Service,Cedar City ,UT,8R06-004,8R06-80248,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,MB,DO,1,,0,,17.6437,,0,,4.1246,,0,,0,,55666,,0,,0,,3155,,0,,0,,0,,0,,0,,13013,,0,,0,,No
City of Woodlake,Woodlake,CA,9R02-033,9R02-91079,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,10.2295,,0,,11.107,,0,,0,,17871,,0,,0,,1747,,0,,0,,0,,0,,0,,19404,,0,,0,,No
East Windsor Township,East Windsor,NJ,2194,20194,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,64037,2,MB,PT,1,,0,,51.1469,,0,,11.4241,,0,,0,,30995,,0,,0,,606,,0,,0,,0,,0,,0,,6923,,0,,0,,No
Harlan Co. Public Transit,Alma,NE,7R04-028,7R04-70198,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,25.3399,,0,,2.6434,,0,,0,,24301,,0,,0,,959,,0,,0,,0,,0,,0,,2535,,0,,0,,No
City of Kingman,Kingman,KS,7R02-081,7R02-70266,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,4.9158,,0,,3.3288,,0,,0,,8760,,0,,0,,1782,,0,,0,,0,,0,,0,,5932,,0,,0,,No
Lincoln County Public Transportation,Lincoln,KS,7R02-040,7R02-70087,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,48.75,W,0,,4.4412,W,0,,0,,9945,W,0,,0,,204,W,0,,0,,0,,0,,0,,906,,0,,0,,Yes
City of McFarland,McFarland,CA,9R02-024,9R02-91110,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,7.7854,,0,,4.4903,,0,,0,,22453,,0,,0,,2884,,0,,0,,0,,0,,0,,12950,,0,,0,,No
City  of Crawford,Crawford,NE,7R04-014,7R04-70247,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,9.4177,,0,,3.8005,,0,,0,,7553,,0,,0,,802,,0,,0,,0,,0,,0,,3048,,0,,0,,No
Tift Transit System,Tifton,GA,4R03-064,4R03-40940,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,17.1607,,0,,3.9219,,0,,0,,49011,,0,,0,,2856,,0,,0,,0,,0,,0,,11201,,0,,0,,No
Buchanan Dial-A-Ride,St. Joseph,MI,5R03-016,5R03-50243,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,PT,2,,0,,11.5361,,0,,1.9189,,0,,0,,40411,,0,,0,,3503,,0,,0,,0,,0,,0,,6722,,0,,0,,No
Adams Council on Aging,Adams,MA,,10185,Area Agency on Aging,Reduced Reporter,59124,2,DR,DO,2,,0,,7.9736,,0,,3.0085,,0,,0,,28952,,0,,0,,3631,,0,,0,,0,,0,,0,,10924,,0,,0,,No
City of Milton-Freewater,MiltonFreewater,OR,63,63,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,55805,2,DT,PT,1,,0,,12.0625,,0,,6.7344,,0,,0,,6948,,0,,0,,576,,0,,0,,0,,0,,0,,3879,,0,,0,,No
Rawlins County ,Atwood,KS,,7R02-77076,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,11.7368,,0,,3.4992,,0,,0,,13826,,0,,0,,1178,,0,,0,,0,,0,,0,,4122,,0,,0,,No
Fulton County,Johnstown,NY,2R02-028,2R02-20964,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,MB,PT,2,,0,,18.25,,0,,2.4627,,0,,0,,52341,,0,,0,,2868,,0,,0,,0,,0,,0,,7063,,0,,0,,No
Alpine County Local Transportation Commission,Markleeville,CA,9R02-055,9R02-91116,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,18.244,,0,,0.6053,,0,,0,,13683,,0,,0,,750,,0,,0,,0,,0,,0,,454,,0,,0,,No
"Benson, City of",Benson,MN,5R04-022,5R04-50451,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,2,DR,DO,2,,0,,7.5746,,0,,6.6732,,0,,0,,2689,,0,,0,,355,,0,,0,,0,,0,,0,,2369,,0,,0,,No
City of Silverton,Silverton,OR,0R02-027,0R02-00300,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,6.9311,,0,,3.2901,,0,,0,,17009,,0,,0,,2454,,0,,0,,0,,0,,0,,8074,,0,,0,,No
City of Richland Center,Richland Center,WI,5R06-056,5R06-50229,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DT,PT,2,,0,,10.0568,,0,,2.6325,,0,,0,,82928,,0,,0,,8246,,0,,0,,0,,0,,0,,21708,,0,,0,,No
City of Moorpark,Moorpark,CA,9227,90227,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,214811,2,MB,PT,2,,0,,14.672,,0,,9.8984,,0,,0,,86506,,0,,0,,5896,,0,,0,,0,,0,,0,,58361,,0,,0,,No
Los Angeles County Dept. of Public Works - Willowbrook Shuttle,Alhambra,CA,,90278,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996,2,MB,PT,2,,0,,12.1572,,0,,9.7127,,0,,0,,80116,,0,,0,,6590,,0,,0,,0,,0,,0,,64007,,0,,0,,No
City of Wilson,Wilson,KS,7R02-039,7R02-70171,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,17.3116,,0,,1.8406,,0,,0,,7167,,0,,0,,414,,0,,0,,0,,0,,0,,762,,0,,0,,No
Pyramid Lake Paiute Tribe,Nixon,NV,9T31,99406,Tribe,Reduced Reporter,0,2,MB,DO,2,,0,,50.293,,0,,2.0118,,0,,0,,153293,,0,,0,,3048,,0,,0,,0,,0,,0,,6132,,0,,0,,No
Benson County Transportation,Maddock,ND,8R03-036,8R03-80249,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,2,DR,DO,2,,0,,26.7914,,0,,1.0117,,0,,0,,41232,,0,,0,,1539,,0,,0,,0,,0,,0,,1557,,0,,0,,No
Fort Belknap Indian Community,Harlem,MT,8T05,88170,Tribe,Reduced Reporter,0,2,MB,DO,2,,0,,24.9833,,0,,3.9667,,0,,0,,103506,,0,,0,,4143,,0,,0,,0,,0,,0,,16434,,0,,0,,No
Murray County,Slayton,MN,5R04-054,5R04-50373,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,2,DR,DO,2,,0,,17.72,,0,,1.84,,0,,0,,3101,,0,,0,,175,,0,,0,,0,,0,,0,,322,,0,,0,,No
Lane Transit District - City of Florence,Eugene,OR,0R02-019,0R02-00353,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,2,DR,DO,1,,0,,14.0984,,0,,12.2295,,0,,0,,860,,0,,0,,61,,0,,0,,0,,0,,0,,746,,0,,0,,No
